sampleID,sampleName,Strains,organism_reported_names,phyloT_order,GTDB_phylum,GTDB_class,GTDB_order,GTDB_family,GTDB_genus,GTDB_species,NCBI_phylum,NCBI_class,NCBI_order,NCBI_family,NCBI_genus,NCBI_species,organism_broadClass,organism_broadClass2,organism_broadClass3,organism_genomes_combined_WGS_PGS,isolate_from,geographic_location,sampleID_new,reported_Temp,reported_Salinity,reported_pH,reported_oxy_micromolar,reported_ammonium,reported_ionicStrength,reported_AOR_umol_NO2_l_d,reported_growthPhase_growthRate,experiment_setup,Broad Filtration Class,Lipid Extractions,Filter pore size,sum_reported_fractions,reported_1302,reported_1300,reported_1298,reported_1296,reported_1292,reported_1292_iso,reported_1294,reported_1290,reported_1288,reported_1286,reported_1292_iso2,reported_1294_iso,reported_1290_iso,reported_1288_iso,reported_1286_iso,fGDGT_0,fGDGT_1,fGDGT_2,fGDGT_3,fGDGT_cren,fGDGT_cren_prime,BITindex,dataType_level0,dataType_level1,Source,short_remark,full_remark,duplicate_Datasets,incomplete_GDGT_fractions,BIT_QC_above05,gdgt0Cren_QC_above07,MI_QC_above05,QC_Indices_check,detectionLimit_check,Source2,firstAuthor_firstName,DOI,Taxonomy data update,TEX86,ringIndex,scaledRI,gdgt23ratio,methaneIndex,gdgtZeroOverZeroCren,TEX_RI,deltaRI
RR00164,Varma2024_Nitrosopumilus adriaticus NF5_culture_C-GDGT_T20_stationaryPhase,NF5,Nitrosopumilus adriaticus NF5,5.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_164,20,,,,,,,Stationary Phase,culture-temperature,Total GDGTs,Inferred total GDGTs from IPLs,,43.800000000000004,23.4,5.5,4.0,2.2,7.3,0.2,1.2,,,,,,,,,0.5492957746478873,0.12910798122065728,0.09389671361502347,0.051643192488262914,0.17136150234741784,0.004694835680751174,,Culture,Culture - AOA,Verma et al. (2024) Biogeosciences,Data from original source,Data from original source; Retrived from Table S3,No,No,Not reported,No,No,Pass,Pass,Varma et al. (2024),Devika,https://doi.org/10.5194/bg-21-4875-2024,"GTDB Release 214.1; NCBI (retrieved from February 21, 2024)",0.5378151260504201,1.1760563380281692,0.2940140845070423,1.818181818181818,0.609375,0.5492957746478873,2.136176117505826,0.9601197794776566
RR00165,Varma2024_Nitrosopumilus adriaticus NF5_culture_C-GDGT_T25_stationaryPhase,NF5,Nitrosopumilus adriaticus NF5,5.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_165,25,,,,,,,Stationary Phase,culture-temperature,Total GDGTs,Inferred total GDGTs from IPLs,,57.5,24.6,8.5,8.6,3.2,10.0,0.3,2.3,,,,,,,,,0.44565217391304346,0.1539855072463768,0.15579710144927536,0.057971014492753624,0.18115942028985507,0.005434782608695652,,Culture,Culture - AOA,Verma et al. (2024) Biogeosciences,Data from original source,Data from original source; Retrived from Table S3,No,No,Not reported,No,No,Pass,Pass,Varma et al. (2024),Devika,https://doi.org/10.5194/bg-21-4875-2024,"GTDB Release 214.1; NCBI (retrieved from February 21, 2024)",0.5873786407766991,1.3858695652173914,0.34646739130434784,2.6875,0.6633986928104574,0.44565217391304346,2.2831638231690077,0.8972942579516163
RR00166,Varma2024_Nitrosopumilus adriaticus NF5_culture_C-GDGT_T30_stationaryPhase,NF5,Nitrosopumilus adriaticus NF5,5.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_166,30,,,,,,,Stationary Phase,culture-temperature,Total GDGTs,Inferred total GDGTs from IPLs,,52.7,16.4,6.1,8.8,4.2,11.2,0.5,5.5,,,,,,,,,0.34745762711864403,0.1292372881355932,0.1864406779661017,0.08898305084745763,0.23728813559322032,0.01059322033898305,,Culture,Culture - AOA,Verma et al. (2024) Biogeosciences,Data from original source,Data from original source; Retrived from Table S3,No,No,Not reported,No,No,Pass,Pass,Varma et al. (2024),Devika,https://doi.org/10.5194/bg-21-4875-2024,"GTDB Release 214.1; NCBI (retrieved from February 21, 2024)",0.6887755102040817,1.7605932203389831,0.4401483050847458,2.0952380952380953,0.6201298701298702,0.34745762711864403,2.6346897126197417,0.8740964922807586
RR00167,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T32,EN76,Nitrososphaera viennensis EN76,16.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera viennensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrososphaera,s__Nitrososphaera viennensis,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,sequenced,,,RR_culture_167,32,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.06462292233252782,0.05235655565359494,0.04787385756809375,0.07165341392178577,0.6046133253778158,0.07907919402193733,0.07980073112424459,,,,,,,,,0.07022709593268886,0.05689697593170342,0.052025533150643746,0.07786727977878927,0.6570460831994533,0.0859370320067213,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.7913774092674543,3.3664823423940575,0.8416205855985144,0.6681308670142513,0.20089829252285216,0.07022709593268886,3.059883031808301,-0.3065993105857565
RR00168,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T37,EN76,Nitrososphaera viennensis EN76,16.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera viennensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrososphaera,s__Nitrososphaera viennensis,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,sequenced,,,RR_culture_168,37,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.035643376720100726,0.03090690504325312,0.031478492248912714,0.0593152981941857,0.6306890688124999,0.11010977063577505,0.1018570883452728,,,,,,,,,0.0396856405117442,0.034412012433868266,0.03504842251765606,0.06604216035608848,0.7022146037433245,0.12259716043731861,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.8666716582720205,3.6018823952600183,0.9004705988150046,0.5306976986924825,0.14110233171960596,0.0396856405117442,3.4163804371270974,-0.18550195813292092
RR00169,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T42,EN76,Nitrososphaera viennensis EN76,16.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera viennensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrososphaera,s__Nitrososphaera viennensis,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,sequenced,,,RR_culture_169,42,,,,,,,,culture-temperature,Total GDGTs,,,0.9999999999999999,0.027958553603402627,0.02478284343527995,0.02348575278617339,0.04609378388949806,0.6468531846168071,0.11721088004655804,0.1136150016222808,,,,,,,,,0.03154222336182694,0.02795945721175115,0.026496108157468275,0.05200199007638881,0.7297654921966095,0.13223472899595537,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.882864009294795,3.6849585285261135,0.9212396321315284,0.5095210417629512,0.1099248289534692,0.03154222336182694,3.497964924417833,-0.18699360410828048
RR00170,Elling_etal_unpubl_Nitrososphaera viennensis EN76_Soil_T47,EN76,Nitrososphaera viennensis EN76,16.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera viennensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrososphaera,s__Nitrososphaera viennensis,Soil mesophile,Group 1.1b,Group 1.1b-Nitrososphaera,sequenced,,,RR_culture_170,47,,,,,,,,culture-temperature,Total GDGTs,,,1.0000000000000004,0.0026394868269813626,0.003137955492745633,0.00386018079697568,0.012662416448494208,0.693758642691294,0.1655527073543493,0.11838861038916015,,,,,,,,,0.0029939345817055307,0.0035593409179193857,0.004378551414449892,0.01436280950735407,0.7869211433367848,0.18778422024178631,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.9830576088819052,3.9542263265831656,0.9885565816457914,0.304853407142104,0.02236766917798747,0.0029939345817055307,4.041501152264554,0.08727482568138845
RR00171,Elling_etal_unpubl_Nitrosarchaeum koreense MY1T_Soil_T20,MY1T,Nitrosarchaeum koreense MY1T,9.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,Soil mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,,,RR_culture_171,20,,,,,,,,culture-temperature,Total GDGTs,,,0.9999999999999999,0.18095678026480755,0.19972832095481266,0.1355023688472845,0.026932561022489837,0.45403144386773503,0.0028485250428704175,0.0,,,,,,,,,0.18095678026480758,0.1997283209548127,0.13550236884728453,0.02693256102248984,0.4540314438677351,0.002848525042870418,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.4528167742529552,2.379050617359273,0.5947626543398182,5.031172814725427,0.4421784371057723,0.18095678026480758,1.9220739468941324,-0.45697667046514057
RR00172,Elling_etal_unpubl_Nitrosarchaeum koreense MY1T_Soil_T23,MY1T,Nitrosarchaeum koreense MY1T,9.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,Soil mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,,,RR_culture_172,23,,,,,,,,culture-temperature,Total GDGTs,,,0.9999999999999999,0.13798936070853865,0.16447223824168322,0.13330208078534703,0.023814384126737278,0.5348429044119544,0.005579031725739455,0.0,,,,,,,,,0.13798936070853868,0.16447223824168325,0.13330208078534705,0.02381438412673728,0.5348429044119545,0.005579031725739456,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.4972846625531184,2.6642072967433648,0.6660518241858412,5.597544747574804,0.37306813685977325,0.13798936070853868,2.0281003680611875,-0.6361069286821772
RR00173,Elling_etal_unpubl_Nitrosarchaeum koreense MY1T_Soil_T25,MY1T,Nitrosarchaeum koreense MY1T,9.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,Soil mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,,,RR_culture_173,25,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.0904016926032679,0.1272436566820749,0.18030317397784273,0.03274813703301425,0.5632240213125618,0.006079318391238432,0.0,,,,,,,,,0.0904016926032679,0.1272436566820749,0.18030317397784273,0.03274813703301425,0.5632240213125618,0.006079318391238432,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.6326411578625262,2.8633077745520037,0.7158269436380009,5.5057536187806475,0.3741156562470473,0.0904016926032679,2.4316459593896926,-0.43166181516231106
RR00174,Elling_etal_unpubl_Nitrosarchaeum koreense MY1T_Soil_T29,MY1T,Nitrosarchaeum koreense MY1T,9.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,Soil mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,,,RR_culture_174,29,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.05033996790972726,0.07301124147368139,0.16807505370354758,0.03232098390619746,0.6613575585089733,0.014895194497873049,0.0,,,,,,,,,0.05033996790972726,0.07301124147368139,0.16807505370354758,0.03232098390619746,0.6613575585089733,0.014895194497873049,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.7467547171318576,3.2111353126267543,0.8027838281566886,5.20018370082229,0.2879001641057133,0.05033996790972726,2.8663723249032893,-0.34476298772346503
RR00175,Elling_etal_unpubl_Nitrosarchaeum koreense MY1T_Soil_T32,MY1T,Nitrosarchaeum koreense MY1T,9.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosarchaeum,s__Nitrosoarchaeum koreensis,Soil mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,,,RR_culture_175,32,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.09605640481390029,0.10826985028655753,0.1530790002363933,0.03249671481724293,0.5993882169668242,0.01070981287908179,0.0,,,,,,,,,0.09605640481390029,0.10826985028655753,0.1530790002363933,0.03249671481724293,0.5993882169668242,0.01070981287908179,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.6444986428425349,2.9523101145946966,0.7380775286486742,4.710599243563191,0.3250706868271998,0.09605640481390029,2.4727926670891343,-0.47951744750556236
RR00176,Elling_etal_unpubl_Nitrosopumilus piranensis D3C_Marine_T18,D3C,Nitrosopumilus piranensis D3C,8.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_176,18,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.3532115904227857,0.12638670888994064,0.05036523740051584,0.039454922574200156,0.42823819746738767,0.002343343245170018,0.0,,,,,,,,,0.3532115904227857,0.12638670888994064,0.05036523740051584,0.039454922574200156,0.42823819746738767,0.002343343245170018,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.4217040209211587,2.0678081142638036,0.5169520285659509,1.2765260736679285,0.3342775870179622,0.3532115904227857,1.8556977176774703,-0.21211039658633335
RR00177,Elling_etal_unpubl_Nitrosopumilus piranensis D3C_Marine_T23,D3C,Nitrosopumilus piranensis D3C,8.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_177,23,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.2597574717887751,0.13281179232568519,0.062144969154085544,0.040096551342755055,0.5012194038615129,0.003969811527186288,0.0,,,,,,,,,0.2597574717887751,0.13281179232568519,0.062144969154085544,0.040096551342755055,0.5012194038615129,0.003969811527186288,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.44435588528510017,2.3981482462169184,0.5995370615542296,1.549883146379729,0.3175355425613352,0.2597574717887751,1.90338711558499,-0.4947611306319284
RR00178,Elling_etal_unpubl_Nitrosopumilus piranensis D3C_Marine_T28,D3C,Nitrosopumilus piranensis D3C,8.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_178,28,,,,,,,,culture-temperature,Total GDGTs,,,0.9999999999999999,0.16030496757093737,0.11827234170372214,0.07877469216347745,0.04046495489781057,0.5962751174533726,0.005907926210679852,0.0,,,,,,,,,0.1603049675709374,0.11827234170372215,0.07877469216347746,0.04046495489781058,0.5962751174533727,0.005907926210679853,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.5141221632768468,2.805948765380319,0.7014871913450798,1.9467386621933362,0.2828550599828339,0.1603049675709374,2.071673642201411,-0.7342751231789082
RR00179,Elling_etal_unpubl_Nitrosopumilus piranensis D3C_Marine_T32,D3C,Nitrosopumilus piranensis D3C,8.0,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s_Nirosopumilus piranensis,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_179,32,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.10490484464211065,0.09101595879816199,0.08494722743534837,0.03954713010916933,0.6718762877422518,0.007708551272957823,0.0,,,,,,,,,0.10490484464211065,0.09101595879816199,0.08494722743534837,0.03954713010916933,0.6718762877422518,0.007708551272957823,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.5922568742939636,3.097891160057205,0.7744727900143012,2.147999796719829,0.24076805136601526,0.10490484464211065,2.298512647886521,-0.799378512170684
RR00180,Elling_etal_unpubl_Nitropelagicus brevis CN25_Marine_T20,CN25,Nitropelagicus brevis CN25,12.0, p__Thermoproteota, c__Nitrososphaeria, o__Nitrososphaerales, f__Nitrosopumilaceae, g__Nitrosopelagicus, s__Nitrosopelagicus brevis,p__Nitrososphaerota, x__Nitrososphaerota incertae sedis, x__Nitrososphaerota incertae sedis, x__Nitrososphaerota incertae sedis, g__Candidatus Nitrosopelagicus, s__Candidatus Nitrosopelagicus brevis ,,,,,,,RR_culture_180,20,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.24249057371385518,0.19968608968705506,0.1544867906703427,0.08864310152849762,0.15344636855712385,0.1612470758431255,0.0,,,,,,,,,0.24249057371385518,0.19968608968705506,0.1544867906703427,0.08864310152849762,0.15344636855712385,0.1612470758431255,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.669428402991939,2.033362753214231,0.5083406883035577,1.7427954122372082,0.584568279310922,0.24249057371385518,2.5623462936475683,0.5289835404333374
RR00181,Elling_etal_unpubl_Nitrosopumilus adriaticus CCS1_Marine_T15,CCS1,Nitrosopumilus adriaticus CCS1,5.1,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_181,15,,,,,,,,culture-temperature,Total GDGTs,,,0.9999999999999998,0.5157237277498715,0.1337097822764374,0.044745287865455084,0.020957003605464975,0.28186878706231383,0.002995411440457098,0.0,,,,,,,,,0.5157237277498716,0.13370978227643743,0.04474528786545509,0.02095700360546498,0.2818687870623139,0.0029954114404570987,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.33940297636538663,1.4255281628348264,0.3563820407087066,2.1350994974198896,0.4117733722959717,0.5157237277498716,1.7111050510127206,0.2855768881778942
RR00182,Elling_etal_unpubl_Nitrosopumilus adriaticus CCS1_Marine_T20,CCS1,Nitrosopumilus adriaticus CCS1,5.1,p__Thermoproteota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,p__Nitrososphaerota,c__Nitrososphaeria,o__Nitrosopumilales,f__Nitrosopumilaceae,g__Nitrosopumilus,s__Nitrosopumilus adriaticus,Marine mesophile,Group 1.1a,Group 1.1a-Nitrosopumilus,sequenced,coastal surface water,North Adriatic Sea,RR_culture_182,20,,,,,,,,culture-temperature,Total GDGTs,,,1.0,0.43777532373615474,0.17488730549612494,0.062103572200065606,0.030862120705330388,0.28525919344643286,0.009112484415891575,0.0,,,,,,,,,0.43777532373615474,0.17488730549612494,0.062103572200065606,0.030862120705330388,0.28525919344643286,0.009112484415891575,,Culture,Culture - AOA,Elling et al. Unpublished,Data provided by Dr. Felix Elling,Data provided by Dr. Felix Elling,No,No,Not reported,No,No,Pass,Pass,Elling et al. (unpublished),Felix,Unpublished dataset,Unpublished dataset,0.3685592019731277,1.5691675234615452,0.3922918808653863,2.0122911446373584,0.4764162970958263,0.43777532373615474,1.7571845538728,0.18801703041125473
